time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.0800000000000005,-0.00022319347485462473,0.0017059164647135676,17.3854016130995,0.0006576526032286978,1.7380138237932385e-05,0.0,-0.0005437176151688519,0.005717284202073969,25.57260656451642,0.000674237340092013,-0.00011129855888763607,0.0,899.999197501849,899.9994256893182,900.0017238840446,899.998223004919
1.1400000000000006,-0.0002562959953851743,0.002068664477723364,18.931749273908103,0.0006970550314555624,1.0874657851545066e-05,0.0,-0.000558607152330805,0.006374094526015523,25.963353829216352,0.00062161722946207,-0.00010267643975882395,0.0,900.0003771252217,900.0007288698564,900.0005579675916,899.9984116081431
1.2000000000000006,-0.0002900848287798936,0.002470755575571691,20.499812756825282,0.0007337409483803015,4.833458477904173e-06,0.0,-0.0005667842573594479,0.007028478577034923,26.297648538588874,0.0005910498481603052,-9.67066348146418e-05,0.0,899.9999987235466,900.0002428707205,899.9994256806701,899.9981734811302
1.2600000000000007,-0.0003241919925761125,0.002912014952099842,22.086435363469853,0.0007683558113633637,6.283184722237518,0.0,-0.0005693747608302892,0.0076796892702555965,26.583046431144528,0.000548623213905951,-7.750740096716765e-05,0.0,900.000211273361,900.0009909874395,900.0007969529753,899.9990652171474
1.3200000000000007,-0.0003583190376642822,0.003392247147684298,23.688888027313123,0.0008003965012610692,6.283180726422351,0.0,-0.000567672367854131,0.008327538942098584,26.82625107609484,0.0005047665961902221,-4.4780725692793274e-05,0.0,899.9993925933685,900.0007196412367,900.0009017176533,899.9991130336269
1.3800000000000008,-0.00039225916546612046,0.003911246674988458,25.30482032529074,0.0008300627711390618,6.283179847780975,0.0,-0.0005634809029978788,0.00897194812949943,27.033187482162614,0.0004737684319032437,4.557287764957499e-05,0.0,899.9989497645912,900.0026095971201,900.0022809135913,900.0010139189998
1.4400000000000008,-0.0004259554186669875,0.004468817634396188,26.93221432605954,0.0008578887126544643,6.283184630489725,0.0,-0.0005601712016687837,0.009613362156743513,27.209023375203582,0.0004437489484957187,0.00014791544299284375,0.0,899.9984803327575,900.0026235496404,900.0017954096434,900.0005687507798
1.5000000000000009,-0.0004595875464848495,0.0050648029946124,28.569342120743507,0.0008838358173663963,9.037277585832726e-06,0.0,-0.0005619069650826083,0.010252538680970601,27.35826808035681,0.000409843504677801,0.00018985816120949855,0.0,900.0005212893786,900.0022162663096,900.0014490436295,900.0000657090308
1.560000000000001,-0.0004935414714103096,0.0056990889319609534,30.214727821599222,0.0009079662942239608,2.0037789427718167e-05,0.0,-0.0005710372492321708,0.01089014228559194,27.4848231393473,0.00038682952449423065,0.00017030359672230857,0.0,900.0015208160463,900.0007245067172,900.0021519742949,900.0012104649225
1.620000000000001,-0.0005282619489356923,0.006371603917066599,31.867112899198666,0.0009309541755326833,2.8966390574147738e-05,0.0,-0.0005872377341411228,0.01152698989428553,27.592042306246668,0.00037573259206317826,0.00010577993954211036,0.0,900.000691324389,899.9980744471312,900.0013301511204,900.0008717496047
1.680000000000001,-0.0005641107651985412,0.007082336026188169,33.52542604901405,0.0009525631018831859,3.309562443032377e-05,0.0,-0.0006081813321098667,0.012164199219818943,27.682821445798176,0.0003289569879045668,-5.215077457781119e-06,0.0,900.0019303754002,899.9974331438677,900.0010672498933,899.9991642914578
1.740000000000001,-0.0006012612014455671,0.00783132223061624,35.18875705457414,0.0009717582431552074,3.0241205180026043e-05,0.0,-0.0006299485810062662,0.01280210206428126,27.759642709648904,0.00030183351951633863,-0.0001324420325502044,0.0,900.0026831373897,899.9975311917301,900.0016347753675,900.0005287146662
1.8000000000000012,-0.000639622848047079,0.008618605709609223,36.856333208836716,0.0009890154240022042,2.1059255324473725e-05,0.0,-0.0006478995240879284,0.01344081584859347,27.824615525145607,0.0002591714163091439,-0.0001942531699232754,0.0,900.0007231056017,899.9982231580797,900.0022310820049,900.0004964083424
